Concept	PROP_W	TOTAL_GEN_FREQ
[men/male/women/female] patrol officer	0.7794117647058824	476
[men/male/women/female] patronage	0.7757596926301082	2863
[men/male/women/female] pawn	0.6634304207119741	309
[men/male/women/female] peace	0.8754465348892594	4199
[men/male/women/female] peace corp	0.6222222222222222	135
[men/male/women/female] peacekeeper	0.8612862547288777	3172
[men/male/women/female] peacekeeping	0.8262295081967214	305
[men/male/women/female] pearl	0.7303921568627451	204
[men/male/women/female] peasantry	0.7872340425531915	282
[men/male/women/female] peddler	0.8136363636363636	440
[men/male/women/female] pedestrian	0.6183622828784119	2015
[men/male/women/female] pediatrician	0.6930455635491607	417
[men/male/women/female] pelican	0.6606060606060606	165
[men/male/women/female] pelvic	0.8964262078093977	3022
[men/male/women/female] pelvic anatomy	0.8830275229357798	436
[men/male/women/female] pelvic cavity	0.8722741433021807	321
[men/male/women/female] pelvic floor	0.9365750528541226	2365
[men/male/women/female] pelvic organ	0.9321518987341773	1975
[men/male/women/female] pelvis	0.7914017383188473	17143
[men/male/women/female] pen	0.7047738693467337	2388
[men/male/women/female] pendant	0.6690647482014388	139
[men/male/women/female] penitent	0.9289140863497601	2293
[men/male/women/female] penitentiary	0.7472340425531915	1175
[men/male/women/female] pension	0.6166281755196305	433
[men/male/women/female] pensioner	0.6478666012751348	2039
[men/male/women/female] percent	0.6545893719806763	1656
[men/male/women/female] percentage	0.7041837198726694	4398
[men/male/women/female] percussionist	0.6820512820512821	195
[men/male/women/female] peregrine	0.6273996509598604	1146
[men/male/women/female] peregrine falcon	0.7028571428571428	175
[men/male/women/female] performance	0.6222464558342421	9170
[men/male/women/female] performance artist	0.9096671949286846	631
[men/male/women/female] performer	0.7608009607060072	35807
[men/male/women/female] perfume	0.6850393700787402	889
[men/male/women/female] perianth	0.6706586826347305	167
[men/male/women/female] persecution	0.7237762237762237	286
[men/male/women/female] persian	0.6752577319587629	194
[men/male/women/female] personage	0.6194387405886379	1461
[men/male/women/female] personal	0.721627408993576	467
[men/male/women/female] personal assistant	0.6310679611650486	206
[men/male/women/female] personal name	0.6011904761904762	672
[men/male/women/female] personal noun	0.6143790849673203	153
[men/male/women/female] personal trainer	0.7006802721088435	147
[men/male/women/female] personality	0.6267441860465116	6020
[men/male/women/female] personhood	0.7320819112627986	586
[men/male/women/female] personification	0.9104111655978876	5302
[men/male/women/female] personnel	0.7469721767594109	6110
[men/male/women/female] persuasion	0.6401484589317412	6197
[men/male/women/female] perusal	0.6231884057971014	138
[men/male/women/female] perversion	0.810391001606856	1867
[men/male/women/female] petition	0.7415458937198067	414
[men/male/women/female] petitioner	0.8627593738623953	2747
[men/male/women/female] pgcs	0.616822429906542	214
[men/male/women/female] phalarope	0.7092198581560284	141
[men/male/women/female] phantom	0.7161290322580646	620
[men/male/women/female] pharaoh	0.8532019704433498	3045
[men/male/women/female] pharmacist	0.7090501121914734	1337
[men/male/women/female] phd	0.7767857142857143	1792
[men/male/women/female] phd student	0.7482185273159145	421
[men/male/women/female] philanthropist	0.9398148148148148	1728
[men/male/women/female] philosopher	0.8169274443784248	15147
[men/male/women/female] phoenix	0.6848030018761726	533
[men/male/women/female] phone	0.6382022471910113	445
[men/male/women/female] photograph	0.6049382716049383	567
[men/male/women/female] photographer	0.7907716785998409	7542
[men/male/women/female] physic	0.6988636363636364	528
[men/male/women/female] physical	0.6611177170035671	841
[men/male/women/female] physical attractiveness	0.8935643564356436	1616
[men/male/women/female] physical attribute	0.6715328467153284	137
[men/male/women/female] physical culture	0.8086124401913876	209
[men/male/women/female] physical education	0.708479327259986	1427
[men/male/women/female] physical educator	0.8705077010838562	1753
[men/male/women/female] physical fitness	0.647887323943662	142
[men/male/women/female] physical therapist	0.71875	288
[men/male/women/female] physician	0.6903955035748234	48394
[men/male/women/female] physicist	0.8447517284726587	1591
[men/male/women/female] physiology	0.7410881801125704	4264
[men/male/women/female] physiotherapist	0.71280276816609	289
[men/male/women/female] pianist	0.7784461152882205	1995
[men/male/women/female] piano	0.7568922305764411	399
[men/male/women/female] picker	0.7681159420289855	276
[men/male/women/female] picket	0.9078947368421053	456
[men/male/women/female] piety	0.9493670886075949	4029
[men/male/women/female] pilgrim	0.7602556173984746	4851
[men/male/women/female] pilgrimage	0.8174603174603174	252
[men/male/women/female] pilot	0.8035026943802925	25980
[men/male/women/female] pioneer	0.9193899782135077	6426
[men/male/women/female] pirate	0.9027126249235162	4903
[men/male/women/female] pit	0.6623586429725363	619
[men/male/women/female] pit bull	0.6063218390804598	348
[men/male/women/female] pitcher	0.6787003610108303	277
[men/male/women/female] placenta	0.6121673003802282	263
[men/male/women/female] plain	0.6298701298701299	154
[men/male/women/female] plaintiff	0.72751873438801	4804
[men/male/women/female] planner	0.7538726333907056	581
[men/male/women/female] plant	0.6246530891080654	23421
[men/male/women/female] plantation	0.7959401709401709	936
[men/male/women/female] platoon	0.6350148367952523	337
[men/male/women/female] player	0.6883083456663021	31082
[men/male/women/female] playgoer	0.779291553133515	367
[men/male/women/female] playing	0.7308970099667774	301
[men/male/women/female] playwright	0.9092433842713381	16098
[men/male/women/female] plumber	0.7293906810035843	558
[men/male/women/female] plumbing	0.6304985337243402	341
[men/male/women/female] poem	0.8163265306122449	392
[men/male/women/female] poet	0.8270666630984559	74734
[men/male/women/female] poetic tradition	0.7215189873417721	395
[men/male/women/female] poetic voice	0.6904761904761905	420
[men/male/women/female] poetics	0.8673913043478261	460
[men/male/women/female] poetry	0.6264150943396226	1060
[men/male/women/female] poker	0.6093023255813953	215
[men/male/women/female] polar	0.7073170731707317	164
[men/male/women/female] polarity	0.7980077476480354	1807
[men/male/women/female] police	0.8384561287386754	48346
[men/male/women/female] police constable	0.9083469721767594	611
[men/male/women/female] police detective	0.8369829683698297	411
[men/male/women/female] police officer	0.8018380453236879	27094
[men/male/women/female] police official	0.6850393700787402	127
[men/male/women/female] policing	0.6744186046511628	215
[men/male/women/female] policy	0.8140020898641588	3828
[men/male/women/female] political	0.7789203084832905	389
[men/male/women/female] political activist	0.9166666666666666	1356
[men/male/women/female] political activity	0.8562874251497006	334
[men/male/women/female] political actor	0.6686046511627907	344
[men/male/women/female] political candidate	0.8842345773038842	1313
[men/male/women/female] political figure	0.6640746500777605	643
[men/male/women/female] political leader	0.7310634098198865	4053
[men/male/women/female] political leadership	0.7335701598579041	563
[men/male/women/female] political participation	0.9627808988764045	1424
[men/male/women/female] political party	0.695852534562212	217
[men/male/women/female] political power	0.6625514403292181	729
[men/male/women/female] political prisoner	0.8783406461906661	2507
[men/male/women/female] political right	0.9107806691449815	538
[men/male/women/female] political scientist	0.8591065292096219	291
[men/male/women/female] politician	0.7367524895516228	38762
[men/male/women/female] pony	0.6892230576441103	399
[men/male/women/female] poor	0.843520782396088	409
[men/male/women/female] pop	0.8122297714638665	4857
[men/male/women/female] pop singer	0.8827785817655571	691
[men/male/women/female] pop star	0.8823185011709602	1708
[men/male/women/female] pope	0.9486514522821576	1928
[men/male/women/female] population ratio	0.6270270270270271	185
[men/male/women/female] population size	0.7058823529411765	170
[men/male/women/female] porcupine	0.6691542288557214	402
[men/male/women/female] porn performer	0.6260869565217392	115
[men/male/women/female] pornographer	0.7095435684647303	241
[men/male/women/female] port	0.6521739130434783	483
[men/male/women/female] porter	0.6885098743267505	1114
[men/male/women/female] portrait	0.6754518072289156	7968
[men/male/women/female] portraiture	0.7130008176614882	1223
[men/male/women/female] portrayal	0.6726519337016574	724
[men/male/women/female] possibility	0.7377622377622378	572
[men/male/women/female] possum	0.6343283582089553	134
[men/male/women/female] postal worker	0.688953488372093	344
[men/male/women/female] posterior	0.6935866983372921	421
[men/male/women/female] postgraduate	0.7752293577981652	218
[men/male/women/female] postgraduate student	0.6572890025575447	391
[men/male/women/female] postpartum	0.8761329305135952	331
[men/male/women/female] pot	0.6272727272727273	110
[men/male/women/female] potential	0.7786131996658312	1197
[men/male/women/female] potentiality	0.774468085106383	235
[men/male/women/female] potter	0.8414550446122169	1457
[men/male/women/female] poverty	0.8742780986228343	2251
[men/male/women/female] poverty rate	0.6214285714285714	140
[men/male/women/female] pow	0.8064903846153846	832
[men/male/women/female] power relation	0.7004716981132075	424
[men/male/women/female] powerlessness	0.8058151609553479	963
[men/male/women/female] practitioner	0.6324161073825504	14900
[men/male/women/female] prayer	0.7981395348837209	1075
[men/male/women/female] pre	0.7411764705882353	510
[men/male/women/female] preacher	0.8999651648862053	17224
[men/male/women/female] preaching	0.9837652201061505	3203
[men/male/women/female] precedent	0.6496350364963503	137
[men/male/women/female] preceptor	0.6369426751592356	157
[men/male/women/female] precursor	0.6331811263318112	657
[men/male/women/female] predicament	0.649164677804296	419
[men/male/women/female] preference	0.7435043786639647	13817
[men/male/women/female] prefix	0.631578947368421	152
[men/male/women/female] prelate	0.8846153846153846	364
[men/male/women/female] premutation carrier	0.6071428571428571	420
[men/male/women/female] preparation	0.643312101910828	157
[men/male/women/female] presbyter	0.8147058823529412	340
[men/male/women/female] preschooler	0.6613756613756614	189
[men/male/women/female] presence	0.6073854162430355	24589
[men/male/women/female] presentation	0.6054054054054054	925
[men/male/women/female] presenter	0.6858937749857225	3502
[men/male/women/female] preservice	0.723943661971831	355
[men/male/women/female] preservice teacher	0.7304964539007093	282
[men/male/women/female] president	0.9235051950597922	25505
[men/male/women/female] presidential candidate	0.94	2300
[men/male/women/female] press	0.6183574879227053	1863
[men/male/women/female] pretender	0.6865671641791045	134
[men/male/women/female] prevalence	0.6092073381793008	2889
[men/male/women/female] prevalence rate	0.7091836734693877	196
[men/male/women/female] prevention	0.9385342789598109	846
[men/male/women/female] prey	0.6006389776357828	939
[men/male/women/female] price	0.6294416243654822	197
[men/male/women/female] priest	0.728844642389311	22902
[men/male/women/female] primary care	0.7614678899082569	327
[men/male/women/female] primate	0.6872619047619047	8400
[men/male/women/female] primatologists	0.9207650273224044	732
[men/male/women/female] prime	0.9504004929143561	3246
[men/male/women/female] prime minister	0.973065489595532	11101
[men/male/women/female] principal	0.7185343802046158	8406
[men/male/women/female] principle	0.6551491589971438	25208
[men/male/women/female] printer	0.8106457242582897	1146
[men/male/women/female] prison guard	0.691358024691358	1134
[men/male/women/female] prison officer	0.753202391118702	1171
[men/male/women/female] prison population	0.698993851313583	3578
[men/male/women/female] prison staff	0.6467889908256881	218
[men/male/women/female] prisoner	0.7209431808691295	107763
[men/male/women/female] prisoner population	0.7985074626865671	268
[men/male/women/female] privacy	0.7438271604938271	648
