Concept	PROP_M	TOTAL_GEN_FREQ
[men/male/women/female] parr	0.07209612817089453	749
[men/male/women/female] parthenogenesis	0.23036649214659685	573
[men/male/women/female] partner abuse	0.2437619961612284	521
[men/male/women/female] partner violence	0.17044623262618874	1367
[men/male/women/female] pastime	0.3106476399560922	911
[men/male/women/female] pat	0.34831460674157305	178
[men/male/women/female] patriarch	0.06914433880726016	1157
[men/male/women/female] patriarchy	0.053303720155469185	1801
[men/male/women/female] patrician	0.2747747747747748	222
[men/male/women/female] patrick	0.36645962732919257	161
[men/male/women/female] pattern	0.2868999640876262	25061
[men/male/women/female] pattern alopecia	0.32265446224256294	874
[men/male/women/female] pattern baldness	0.05167014613778706	9580
[men/male/women/female] peacock	0.228035538005923	4052
[men/male/women/female] peafowl	0.15142857142857144	350
[men/male/women/female] pedipalp	0.2991202346041056	341
[men/male/women/female] pedophile	0.315359477124183	612
[men/male/women/female] peer	0.2597172684907969	38411
[men/male/women/female] peer group	0.24804177545691905	1915
[men/male/women/female] pen name	0.24169741697416974	542
[men/male/women/female] penetration	0.1743951612903226	992
[men/male/women/female] penguin	0.3545679012345679	2025
[men/male/women/female] penis	0.12624584717607973	4816
[men/male/women/female] perfection	0.3183004099888185	5366
[men/male/women/female] permission	0.35094339622641507	2120
[men/male/women/female] persecutor	0.29012345679012347	162
[men/male/women/female] persistence	0.2698961937716263	289
[men/male/women/female] personal pronoun	0.3308550185873606	269
[men/male/women/female] perspiration	0.24934383202099739	381
[men/male/women/female] peter	0.07040092077498561	5213
[men/male/women/female] phallus	0.22366790582403964	1614
[men/male/women/female] pheasant	0.3922378199834847	1211
[men/male/women/female] phenomenon	0.3668192835981686	3713
[men/male/women/female] philip	0.3392857142857143	168
[men/male/women/female] philistine	0.33064516129032256	124
[men/male/women/female] photinus	0.32941176470588235	170
[men/male/women/female] photography	0.22807017543859648	342
[men/male/women/female] phrase	0.2887700534759358	187
[men/male/women/female] physical strength	0.16927083333333334	384
[men/male/women/female] physique	0.21604938271604937	5022
[men/male/women/female] pick	0.39086294416243655	197
[men/male/women/female] pickup	0.3402777777777778	144
[men/male/women/female] pierce	0.3127962085308057	422
[men/male/women/female] piglet	0.38636363636363635	924
[men/male/women/female] pin	0.31053351573187415	731
[men/male/women/female] pine	0.3687064291247095	1291
[men/male/women/female] pinup	0.3218390804597701	174
[men/male/women/female] pipefish	0.2508361204013378	299
[men/male/women/female] plant tree	0.19014084507042253	284
[men/male/women/female] platyfish	0.3900709219858156	141
[men/male/women/female] platypus	0.34670116429495473	773
[men/male/women/female] pledge	0.36993243243243246	592
[men/male/women/female] pleopod	0.23736263736263735	455
[men/male/women/female] plot	0.3884848484848485	1650
[men/male/women/female] plough	0.12606837606837606	468
[men/male/women/female] plug	0.35180722891566263	1660
[men/male/women/female] point	0.3997542808876603	13023
[men/male/women/female] policeman	0.3117178612059158	879
[men/male/women/female] policyholder	0.30916030534351147	262
[men/male/women/female] political subject	0.15666666666666668	300
[men/male/women/female] pollen	0.043478260869565216	1173
[men/male/women/female] pollinator	0.13019390581717452	361
[men/male/women/female] polygamy	0.27312775330396477	227
[men/male/women/female] popular culture	0.313953488372093	172
[men/male/women/female] pore	0.17717478052673583	2506
[men/male/women/female] porn	0.38382193268186754	1842
[men/male/women/female] pornography	0.11194620253164557	2528
[men/male/women/female] portrait head	0.38562091503267976	153
[men/male/women/female] possession	0.26158357771261	1705
[men/male/women/female] possessiveness	0.12166488794023479	937
[men/male/women/female] postabdomen	0.2542579075425791	822
[men/male/women/female] posture	0.3883357041251778	703
[men/male/women/female] potency	0.1367677228174151	4387
[men/male/women/female] pouch	0.3358208955223881	134
[men/male/women/female] power structure	0.04923076923076923	1625
[men/male/women/female] prairie chicken	0.29545454545454547	176
[men/male/women/female] praise	0.22727272727272727	814
[men/male/women/female] precinct	0.2222222222222222	180
[men/male/women/female] precocious puberty	0.15931372549019607	408
[men/male/women/female] predation	0.11025641025641025	390
[men/male/women/female] predator	0.34498834498834496	2574
[men/male/women/female] predominance	0.3943984880874926	32277
[men/male/women/female] predominate	0.13895781637717122	403
[men/male/women/female] preeminence	0.34444444444444444	180
[men/male/women/female] pregnancy	0.3175542406311637	5070
[men/male/women/female] prejudice	0.10417602155365963	2227
[men/male/women/female] preoccupation	0.32840236686390534	1014
[men/male/women/female] prerogative	0.08085989984121168	8187
[men/male/women/female] preserve	0.056974286720676295	11356
[men/male/women/female] prestige	0.18642117376294592	869
[men/male/women/female] presumption	0.15916955017301038	289
[men/male/women/female] pretension	0.2767527675276753	271
[men/male/women/female] pride	0.11007210455159983	17752
[men/male/women/female] priesthood	0.25444839857651247	3372
[men/male/women/female] primacy	0.10177705977382875	619
[men/male/women/female] primogeniture	0.02527379949452401	2374
[men/male/women/female] prince	0.3490460157126824	891
[men/male/women/female] priority	0.33755274261603374	948
[men/male/women/female] privilege	0.028212339602742133	34134
[men/male/women/female] prize	0.2937450514647664	1263
[men/male/women/female] proceeds	0.37175792507204614	347
[men/male/women/female] proclivity	0.38333333333333336	360
[men/male/women/female] procreation	0.21453692848769051	853
[men/male/women/female] procurer	0.3951612903225806	248
[men/male/women/female] profligacy	0.36809815950920244	163
[men/male/women/female] progenitor	0.3980872683801554	1673
[men/male/women/female] projection	0.11013767209011265	799
[men/male/women/female] promise	0.25	168
[men/male/women/female] pronoun	0.3859636038186158	13408
[men/male/women/female] pronuclear	0.24266666666666667	375
[men/male/women/female] propensity	0.34797297297297297	1184
[men/male/women/female] property holder	0.2608142493638677	786
[men/male/women/female] property offender	0.38095238095238093	147
[men/male/women/female] property owner	0.21882683526519142	2847
[men/male/women/female] prostate gland	0.20758928571428573	448
[men/male/women/female] prostitute	0.3505538511978642	42701
[men/male/women/female] prostitution	0.3612907712636484	14379
[men/male/women/female] protection	0.2977441502031666	7137
[men/male/women/female] protectiveness	0.10194174757281553	412
[men/male/women/female] protector	0.1514907332796132	4964
[men/male/women/female] protestant	0.26310679611650484	1030
[men/male/women/female] provider	0.3072289156626506	4316
[men/male/women/female] province	0.26155268022181144	1082
[men/male/women/female] provisioning	0.0891304347826087	460
[men/male/women/female] prowess	0.08787128712871287	1616
[men/male/women/female] proxy	0.229064039408867	406
[men/male/women/female] pseudohermaphrodite	0.365097588978186	2613
[men/male/women/female] pseudohermaphroditism	0.2829736211031175	6255
[men/male/women/female] pseudonym	0.2573979591836735	3920
[men/male/women/female] public space	0.20915032679738563	306
[men/male/women/female] public sphere	0.27965043695380776	801
[men/male/women/female] pulp	0.22021660649819494	277
[men/male/women/female] pulse rate	0.36153846153846153	130
[men/male/women/female] punch	0.3401360544217687	147
[men/male/women/female] purchase	0.29979879275653926	497
[men/male/women/female] puritan	0.35793357933579334	271
[men/male/women/female] purple martin	0.3770491803278688	122
[men/male/women/female] purpose	0.343878954607978	727
[men/male/women/female] purser	0.2608695652173913	161
[men/male/women/female] pursuer	0.3479923518164436	523
[men/male/women/female] pursuit	0.31794368041912247	3054
[men/male/women/female] puzzle	0.30405405405405406	148
[men/male/women/female] qua	0.1762295081967213	488
[men/male/women/female] qua [men/male/women/female]	0.07974481658692185	627
[men/male/women/female] quail	0.3679718875502008	1992
[men/male/women/female] quake	0.10593900481540931	623
[men/male/women/female] quarrel	0.0661764705882353	952
[men/male/women/female] quartet	0.15469613259668508	2534
[men/male/women/female] ram	0.2692307692307692	260
[men/male/women/female] ranking	0.3905325443786982	169
[men/male/women/female] rape	0.2569699280369823	20983
[men/male/women/female] rapist	0.12393887945670629	2356
[men/male/women/female] rat result	0.33116883116883117	154
[men/male/women/female] rationality	0.1809787626962142	1083
[men/male/women/female] rca	0.375886524822695	141
[men/male/women/female] reaction	0.3352318958502848	4916
[men/male/women/female] ready	0.3971631205673759	141
[men/male/women/female] real	0.311787072243346	263
[men/male/women/female] reason	0.3069423929098966	3385
[men/male/women/female] reasoning	0.39705882352941174	408
[men/male/women/female] rebel	0.2800751879699248	8512
[men/male/women/female] recombination	0.1360824742268041	485
[men/male/women/female] rectal	0.2967741935483871	155
[men/male/women/female] rectum	0.3546511627906977	172
[men/male/women/female] redback	0.33064516129032256	124
[men/male/women/female] redemption	0.29439252336448596	214
[men/male/women/female] redwing	0.31932773109243695	238
[men/male/women/female] reference group	0.1701492537313433	335
[men/male/women/female] regard	0.204	250
[men/male/women/female] regulation	0.2822966507177033	209
[men/male/women/female] reinforcement	0.34558823529411764	136
[men/male/women/female] release	0.3832775919732441	1495
[men/male/women/female] reluctance	0.3552833078101072	653
[men/male/women/female] remark	0.2821576763485477	482
[men/male/women/female] remnant	0.1031390134529148	446
[men/male/women/female] removal	0.22629969418960244	327
[men/male/women/female] renaissance	0.38055555555555554	360
[men/male/women/female] replacement	0.34408602150537637	1116
[men/male/women/female] reproductive behaviour	0.3891402714932127	221
[men/male/women/female] reproductive competition	0.3401015228426396	197
[men/male/women/female] reproductive development	0.3575418994413408	1074
[men/male/women/female] reproductive dysfunction	0.15057915057915058	518
[men/male/women/female] reproductive effect	0.2923076923076923	520
[men/male/women/female] reproductive effort	0.34108527131782945	387
[men/male/women/female] reproductive fitness	0.37	200
[men/male/women/female] reproductive gland	0.2924187725631769	831
[men/male/women/female] reproductive health	0.3246390312063344	4294
[men/male/women/female] reproductive parameter	0.3767441860465116	215
[men/male/women/female] reproductive success	0.3838489774514945	5721
[men/male/women/female] reproductive tactic	0.17045454545454544	264
[men/male/women/female] reproductive toxicant	0.28421052631578947	475
[men/male/women/female] reproductive toxicity	0.26865671641791045	1072
[men/male/women/female] rescuer	0.3987577639751553	805
[men/male/women/female] resentment	0.26184538653366585	802
[men/male/women/female] resolve	0.27	200
[men/male/women/female] resort	0.18226600985221675	406
[men/male/women/female] respect	0.14494741655235482	2187
[men/male/women/female] rest	0.3438395415472779	349
[men/male/women/female] retreat	0.232	875
[men/male/women/female] revolt	0.3625450180072029	1666
[men/male/women/female] revue	0.1425925925925926	1080
[men/male/women/female] reward	0.30201342281879195	149
[men/male/women/female] rhetoric	0.38303030303030305	825
[men/male/women/female] richard	0.33220910623946037	593
[men/male/women/female] ride	0.23773584905660378	530
[men/male/women/female] rifle	0.3918918918918919	148
[men/male/women/female] rig	0.18981481481481483	216
[men/male/women/female] rise	0.3697705802968961	741
[men/male/women/female] rival	0.38906615613699214	4701
